Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
54,2,3,0,3,11.528999999999991,11,57,33,25,9,32,13.48099999999999,0.427,2.3179999999999983,3.903999999999997,15,2,8,7,62,2,11,15,5,0.5,36,5.25,6,L,0.21743548387096773,0.2135,0.2107272727272727,0.26026666666666665
54,2,4,0,5,17.445999999999987,18,88,41,42,43,37,18.848999999999986,1.2809999999999993,7.441999999999994,1.3419999999999992,20,9,15,4,92,10,34,4,5,1,60,5,6,L,0.2048804347826087,0.1281,0.21888235294117644,0.33549999999999996
54,3,5,0,1,26.90099999999998,20,146,79,83,74,82,29.645999999999976,0.6099999999999999,1.2199999999999993,0.427,20,3,4,3,163,3,5,3,3,1,36,3,6,L,0.1818773006134969,0.20333333333333334,0.244,0.14233333333333334
54,4,7,0,6,12.13899999999999,16,69,1,3,6,54,13.11499999999999,0.5489999999999999,4.940999999999996,5.062999999999996,20,4,13,8,73,4,28,14,6,0.5,40,5.5,6,L,0.17965753424657532,0.13724999999999998,0.1764642857142857,0.36164285714285704
54,4,8,0,1,32.87899999999998,19,138,13,113,75,30,59.77999999999996,0.427,0.122,0.427,20,2,2,3,265,2,2,3,3,0,16,4,6,L,0.22558490566037734,0.2135,0.061,0.14233333333333334
54,5,9,0,5,15.920999999999987,16,74,46,39,44,45,17.201999999999988,1.524999999999999,0.5489999999999999,0.244,20,5,4,2,82,7,4,2,5,1,60,5,6,L,0.20978048780487804,0.21785714285714286,0.13724999999999998,0.122
54,5,10,0,10,18.604999999999986,18,93,2,88,119,118,40.44299999999997,0.305,0.183,0.7319999999999998,20,4,1,5,173,4,1,5,3,0,13,3.25,6,L,0.23377456647398842,0.07625,0.183,0.1464
55,1,1,0,5,4.879999999999996,4,25,41,38,42,48,6.892999999999995,1.7079999999999989,0.122,0.061,7,3,1,1,29,9,1,1,5,1,60,5,6,L,0.23768965517241375,0.18977777777777777,0.122,0.061
55,1,2,0,8,36.96599999999997,17,163,119,109,57,116,38.61299999999997,0.183,3.476999999999997,0.5489999999999999,20,1,8,5,169,1,12,5,2,0.5,16,2.5,6,L,0.2284792899408284,0.183,0.28974999999999995,0.1098
55,2,3,0,2,19.946999999999985,18,97,59,54,55,57,24.94899999999998,2.683999999999998,0.427,0.061,20,9,2,1,112,10,2,1,4,1,48,4,6,L,0.22275892857142854,0.26839999999999997,0.2135,0.061
55,2,4,0,1,19.458999999999985,18,83,79,75,80,73,19.946999999999985,0.061,2.805999999999998,0.8539999999999996,20,1,12,4,85,1,19,5,3,1,36,3,6,L,0.2346705882352941,0.061,0.14768421052631578,0.1708
55,3,5,0,3,8.173999999999994,12,48,26,36,120,16,8.783999999999994,5.367999999999996,0.244,0.9149999999999996,16,10,2,2,52,24,2,3,5,0,18,4.5,6,L,0.16892307692307693,0.22366666666666665,0.122,0.305
55,3,6,0,9,28.120999999999977,18,115,2,64,61,43,40.25999999999997,0.6099999999999999,0.122,0.5489999999999999,20,3,1,3,161,3,1,3,4,0,19,4.75,6,L,0.2500621118012422,0.20333333333333334,0.122,0.183
55,4,7,0,5,12.74899999999999,16,68,11,40,110,37,27.998999999999977,0.061,0.061,3.659999999999997,20,1,1,7,126,1,1,14,5,0,18,4.5,6,L,0.2222142857142857,0.061,0.061,0.2614285714285714
