Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,Cho_0,RT_0,OB_0,AS_0,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
56,1,2,0,0,0,0,0,52,83,84,116,3.0499999999999976,0.7929999999999997,5.977999999999995,1.3419999999999992,12,4,13,6,18,4,26,6,0,0,12,111,10.918999999999992,19,52,3,6,L,0.19955714285714285,0.19824999999999998,0.22992307692307692,0.22366666666666665
56,2,3,0,0,0,0,0,13,113,95,87,1.585999999999999,5.184999999999996,0.366,0.244,6,17,2,2,6,28,2,2,0,0,14,115,14.273999999999988,19,66,3.5,6,L,0.22027777777777777,0.18517857142857141,0.183,0.122
56,2,4,0,0,0,0,0,8,84,2,82,1.7079999999999989,5.184999999999996,3.1719999999999975,1.4029999999999991,7,15,14,7,10,22,20,7,0,0,18,61,16.530999999999988,18,82,4.5,6,L,0.19824999999999998,0.23568181818181816,0.1586,0.20042857142857143
56,3,5,0,0,0,0,0,112,26,17,115,12.07799999999999,1.8299999999999987,1.2809999999999993,0.183,17,8,5,2,63,9,6,2,0,0,15,14,4.574999999999997,9,23,3.75,6,L,0.19363953488372093,0.20333333333333334,0.21349999999999997,0.0915
56,3,6,0,0,0,0,0,39,86,63,61,0.061,0.122,0.061,0.5489999999999999,1,1,1,3,1,1,1,3,0,0,16,108,11.284999999999991,18,52,4,6,L,0.2140754716981132,0.122,0.061,0.183
56,4,7,0,0,0,0,0,88,106,108,13,10.064999999999992,8.661999999999994,1.1589999999999994,3.1109999999999975,17,16,5,15,41,38,6,17,0,0,13,105,13.602999999999989,20,66,3.25,6,L,0.22119626168224296,0.22794736842105262,0.19316666666666665,0.183
56,4,8,0,0,0,0,0,77,9,82,5,0.488,0.122,0.183,0.061,2,2,2,1,2,2,2,1,0,0,18,3,9.942999999999993,18,39,4.5,6,L,0.25441463414634147,0.061,0.0915,0.061
56,5,9,0,0,0,0,0,60,52,116,92,12.44399999999999,0.366,1.7689999999999988,0.366,17,1,9,3,57,1,11,3,0,0,13,13,7.807999999999994,17,34,3.25,6,L,0.22254945054945055,0.366,0.1608181818181818,0.122
56,5,10,0,0,0,0,0,84,72,8,101,0.366,0.6709999999999998,0.244,0.366,2,8,1,1,2,8,1,1,0,0,15,62,23.60699999999998,18,116,3.75,6,L,0.20316101694915253,0.083875,0.244,0.366
57,1,1,0,0,0,0,0,84,39,116,74,0.6099999999999999,1.8299999999999987,0.061,0.305,2,11,1,2,3,14,1,2,0,0,13,120,26.16899999999998,20,122,3.25,6,L,0.21423199999999998,0.1307142857142857,0.061,0.1525
57,1,2,0,0,0,0,0,8,95,12,106,0.7319999999999998,0.6099999999999999,0.9149999999999996,1.2199999999999993,3,4,2,3,3,4,2,3,0,0,17,66,26.83999999999998,17,130,4.25,6,L,0.20730827067669172,0.1525,0.4574999999999999,0.4066666666666666
57,2,3,0,0,0,0,0,4,72,30,12,1.3419999999999992,35.135999999999974,0.7929999999999997,0.7319999999999998,7,18,6,4,8,160,6,4,0,0,21,99,9.027999999999993,17,35,5.25,6,L,0.2411627906976744,0.2196,0.13216666666666665,0.183
57,2,4,0,0,0,0,0,78,20,18,114,0.366,0.6099999999999999,8.783999999999994,2.439999999999998,3,3,16,6,3,3,45,7,0,0,17,119,25.55899999999998,19,120,4.25,6,L,0.21077235772357722,0.20333333333333334,0.19519999999999998,0.3485714285714285
57,3,5,0,0,0,0,0,42,48,50,40,2.0739999999999985,5.428999999999996,1.1589999999999994,0.244,10,14,6,1,12,22,6,1,0,0.5,34,52,14.700999999999988,19,79,4.75,6,L,0.18434065934065932,0.24677272727272725,0.19316666666666665,0.244
57,3,6,0,0,0,0,0,66,30,1,83,6.221999999999995,0.244,2.1349999999999985,4.818999999999996,13,3,7,14,31,3,8,27,0,0,18,68,6.8929999999999945,17,40,4.5,6,L,0.1847183098591549,0.08133333333333333,0.266875,0.17848148148148146
57,4,7,0,0,0,0,0,7,1,45,117,2.3789999999999982,3.4159999999999973,2.0739999999999985,6.465999999999995,11,13,5,14,17,17,5,29,0,0,19,9,9.637999999999993,17,53,4.75,6,L,0.17167142857142856,0.2009411764705882,0.4147999999999999,0.2229655172413793
57,4,8,0,0,0,0,0,20,14,35,27,0.366,3.9649999999999967,17.018999999999988,0.305,2,13,16,1,2,21,83,1,0,0,22,94,12.56599999999999,18,65,5.5,6,L,0.19301492537313433,0.18880952380952382,0.20504819277108433,0.305
57,5,9,0,0,0,0,0,14,116,45,18,3.598999999999997,0.6099999999999999,2.1349999999999985,1.2199999999999993,11,4,6,9,16,4,7,11,0,0,19,23,5.550999999999996,13,24,4.75,6,L,0.22874999999999998,0.1525,0.30499999999999994,0.1109090909090909
57,5,10,0,0,0,0,0,74,6,58,29,0.061,0.366,12.99299999999999,0.061,1,2,17,1,1,2,62,1,0,0,18,4,7.197999999999994,17,39,4.5,6,L,0.181475,0.183,0.20956451612903224,0.061
58,1,1,0,0,0,0,0,112,10,5,42,2.0129999999999986,0.427,1.2809999999999993,6.587999999999995,7,1,8,15,9,1,8,29,0,0,19,120,17.201999999999988,19,82,4.75,6,L,0.21115384615384614,0.427,0.160125,0.22717241379310343
58,1,2,0,0,0,0,0,104,25,73,101,3.842999999999997,0.122,1.585999999999999,0.6099999999999999,13,1,7,5,17,1,7,5,0,0,12,36,20.800999999999984,19,91,3,6,L,0.22818518518518516,0.122,0.22657142857142856,0.122
58,2,3,0,0,0,0,0,81,10,40,53,0.366,0.244,0.061,0.244,4,1,1,2,4,1,1,2,0,0,18,12,36.23399999999997,20,186,4.5,6,L,0.1926315789473684,0.244,0.061,0.122
58,2,4,0,0,0,0,0,89,97,92,65,0.6099999999999999,0.9759999999999995,0.366,0.122,4,7,2,1,4,7,2,1,0,0,12,22,27.205999999999978,19,115,3,6,L,0.23374789915966385,0.13942857142857143,0.183,0.122
58,3,5,0,0,0,0,0,112,19,118,120,0.305,0.061,0.6709999999999998,0.305,1,1,3,3,1,1,3,3,0,0.5,18,69,33.549999999999976,20,159,3,6,L,0.21159374999999997,0.061,0.22366666666666665,0.10166666666666667
58,3,6,0,0,0,0,0,2,100,77,30,6.343999999999995,0.5489999999999999,0.061,0.061,18,3,1,1,33,3,1,1,0,0,16,99,5.7949999999999955,14,25,4,6,L,0.20929310344827587,0.183,0.061,0.061
58,4,7,0,0,0,0,0,45,44,39,15,1.0369999999999995,0.488,2.0129999999999986,1.3419999999999992,6,1,8,7,6,1,8,8,0,0.5,36,17,9.210999999999993,18,52,5.25,6,L,0.17668965517241378,0.488,0.251625,0.16775
58,4,8,0,0,0,0,0,102,65,6,3,1.4029999999999991,0.5489999999999999,0.366,4.025999999999997,11,2,2,14,11,2,2,24,0,0,18,4,8.905999999999993,15,35,4.5,6,L,0.2241086956521739,0.27449999999999997,0.183,0.16775
58,5,9,0,0,0,0,0,14,113,119,21,5.977999999999995,3.842999999999997,0.427,0.061,13,15,2,1,31,22,2,1,0,0,16,42,8.661999999999994,15,36,4,6,L,0.21850746268656715,0.17468181818181816,0.2135,0.061
58,5,10,0,0,0,0,0,102,103,51,12,0.305,0.8539999999999996,0.7929999999999997,0.366,2,4,4,2,2,4,5,2,0,0,14,76,11.345999999999991,17,57,3.5,6,L,0.19747457627118645,0.2135,0.1586,0.183
59,1,1,0,0,0,0,0,101,83,22,107,0.6099999999999999,0.244,2.744999999999998,0.6709999999999998,6,2,12,2,6,2,13,2,0,0,13,58,21.593999999999983,19,96,3.25,6,L,0.2176862745098039,0.122,0.21115384615384614,0.3354999999999999
59,1,2,0,0,0,0,0,33,12,117,85,0.061,2.8669999999999978,0.488,0.427,1,11,4,1,1,17,4,1,0,0,16,110,43.858999999999966,19,164,4,6,L,0.26618181818181813,0.1686470588235294,0.122,0.427
59,2,3,0,0,0,0,0,97,91,33,14,1.0369999999999995,1.4029999999999991,0.6709999999999998,3.659999999999997,5,6,4,13,5,6,5,22,0,0,16,104,17.201999999999988,19,73,4,6,L,0.2338333333333333,0.23383333333333334,0.13419999999999999,0.16636363636363635
59,2,4,0,0,0,0,0,2,47,7,5,2.439999999999998,5.611999999999996,0.183,0.488,9,13,2,3,12,34,2,3,0,0.5,41,9,3.598999999999997,6,13,5.75,6,L,0.24156,0.16505882352941176,0.0915,0.16266666666666665
59,3,5,0,0,0,0,0,29,80,54,60,0.7319999999999998,4.391999999999997,1.3419999999999992,1.463999999999999,3,15,6,8,4,20,7,8,0,0,16,99,8.051999999999994,15,37,4,6,L,0.2142439024390244,0.21959999999999996,0.1917142857142857,0.183
59,3,6,0,0,0,0,0,94,119,11,2,1.0979999999999994,1.8909999999999987,0.5489999999999999,4.208999999999997,6,11,4,14,7,12,4,23,0,0,17,93,17.140999999999988,19,78,4.25,6,L,0.21457647058823529,0.15758333333333333,0.13724999999999998,0.183
59,4,7,0,0,0,0,0,3,93,34,63,0.061,1.8909999999999987,10.064999999999992,0.9759999999999995,1,12,16,5,1,13,41,5,0,0,18,36,63.19599999999995,20,290,4.5,6,L,0.21737800687285222,0.14546153846153845,0.24548780487804875,0.19519999999999998
59,4,8,0,0,0,0,0,15,84,20,79,0.9149999999999996,17.811999999999987,0.8539999999999996,0.488,3,17,5,3,3,85,5,3,0,0,18,110,7.197999999999994,15,29,4.5,6,L,0.25353125,0.20955294117647058,0.1708,0.16266666666666665
59,5,9,0,0,0,0,0,84,4,61,64,0.5489999999999999,2.1959999999999984,2.0129999999999986,0.488,3,7,10,6,3,7,10,6,0,0,17,36,11.71199999999999,16,57,4.25,6,L,0.20434999999999998,0.3137142857142856,0.2013,0.08133333333333333
59,5,10,0,0,0,0,0,46,22,19,40,0.7929999999999997,2.1959999999999984,4.452999999999997,11.77299999999999,4,10,15,16,4,12,24,51,0,0,22,57,10.857999999999992,15,53,5.5,6,L,0.2044035087719298,0.183,0.18554166666666666,0.2308431372549019
60,1,1,0,0,0,0,0,46,53,109,48,1.9519999999999986,1.8909999999999987,2.0739999999999985,0.6709999999999998,8,6,10,3,9,7,10,3,0,0,16,40,17.079999999999988,20,71,4,6,L,0.23789999999999997,0.27014285714285713,0.20739999999999995,0.22366666666666665
60,1,2,0,0,0,0,0,28,24,88,22,0.7929999999999997,6.038999999999995,18.787999999999986,0.061,4,15,17,1,4,24,72,1,0,0,20,36,27.266999999999978,20,128,5,6,L,0.21257575757575756,0.25162499999999993,0.2609444444444444,0.061
60,2,3,0,0,0,0,0,12,44,110,39,2.439999999999998,10.003999999999992,0.366,0.366,9,16,1,2,12,44,1,2,0,0,18,43,17.262999999999987,16,67,4.5,6,L,0.2494050632911392,0.22736363636363635,0.366,0.183
60,2,4,0,0,0,0,0,29,102,84,23,7.075999999999994,1.524999999999999,1.646999999999999,0.488,15,8,8,2,33,8,9,2,0,0,16,15,5.7949999999999955,12,26,4,6,L,0.21815254237288134,0.190625,0.183,0.244
60,3,5,0,0,0,0,0,27,23,13,85,0.488,2.9889999999999977,6.160999999999995,11.406999999999991,5,12,15,16,5,15,25,47,0,0,20,35,20.739999999999984,19,103,5,6,L,0.19655555555555554,0.19926666666666665,0.24644,0.24270212765957444
60,3,6,0,0,0,0,0,38,110,40,73,4.452999999999997,0.061,0.9149999999999996,1.2809999999999993,14,1,4,7,24,1,4,7,0,0,15,7,13.35899999999999,19,77,3.75,6,L,0.17635643564356435,0.061,0.22875,0.183
60,4,7,0,0,0,0,0,13,25,18,107,0.6099999999999999,0.488,8.051999999999994,2.2569999999999983,1,3,14,11,1,3,41,11,0,0,19,20,7.624999999999994,17,36,4.75,6,L,0.22256756756756754,0.16266666666666665,0.196390243902439,0.20518181818181813
60,4,8,0,0,0,0,0,48,8,47,1,2.561999999999998,7.075999999999994,0.122,0.122,13,15,1,1,21,37,1,1,0,0,22,43,9.088999999999993,16,44,5.5,6,L,0.17924615384615383,0.19124324324324324,0.122,0.122
60,5,9,0,0,0,0,0,110,63,36,85,0.183,0.122,0.183,0.183,1,1,2,3,1,1,2,3,0,0,14,2,16.713999999999988,17,83,3.5,6,L,0.2011547619047619,0.122,0.0915,0.061
60,5,10,0,0,0,0,0,17,45,79,100,1.7689999999999988,11.650999999999991,0.6709999999999998,0.122,9,15,6,1,11,56,6,1,0,0,16,15,5.306999999999996,10,24,4,6,L,0.20217142857142856,0.20805357142857142,0.11183333333333333,0.122
61,1,1,0,0,0,0,0,110,40,16,55,8.783999999999994,1.1589999999999994,1.2199999999999993,1.2809999999999993,18,3,8,2,44,4,8,2,0,0,17,38,17.689999999999987,19,76,4.25,6,L,0.22061666666666666,0.28974999999999995,0.1525,0.6404999999999996
61,1,2,0,0,0,0,0,78,67,7,99,2.439999999999998,3.1719999999999975,2.622999999999998,0.7319999999999998,12,9,7,5,15,12,7,5,0,0,15,27,27.449999999999978,19,127,3.75,6,L,0.21049295774647886,0.2643333333333333,0.37471428571428567,0.1464
61,2,3,0,0,0,0,0,16,23,74,80,1.2809999999999993,1.0369999999999995,7.380999999999994,0.244,2,4,15,2,2,4,31,2,0,0,18,57,18.360999999999986,20,89,4.5,6,L,0.21584615384615383,0.25925,0.23809677419354836,0.122
61,2,4,0,0,0,0,0,100,68,46,91,2.561999999999998,2.500999999999998,0.427,0.6709999999999998,14,8,2,2,15,11,2,2,0,0,14,43,9.271999999999993,18,42,3.5,6,L,0.20761403508771928,0.22736363636363632,0.2135,0.3355
61,3,5,0,0,0,0,0,103,13,69,24,1.0979999999999994,4.940999999999996,0.061,1.3419999999999992,6,12,1,2,6,23,1,2,0,0,18,68,9.027999999999993,13,46,4.5,6,L,0.1947307692307692,0.21482608695652172,0.061,0.6709999999999997
61,3,6,0,0,0,0,0,12,1,57,114,3.659999999999997,4.574999999999997,2.3789999999999982,0.061,14,13,9,1,21,24,9,1,0,0,18,26,15.676999999999987,18,71,4.5,6,L,0.21018478260869564,0.190625,0.2643333333333333,0.061
61,4,7,0,0,0,0,0,23,16,105,95,1.7689999999999988,3.720999999999997,2.683999999999998,0.183,7,12,12,1,10,16,15,1,0,0,17,51,10.796999999999992,15,54,4.25,6,L,0.19634374999999998,0.2325625,0.17893333333333333,0.183
61,4,8,0,0,0,0,0,115,3,74,66,1.646999999999999,14.944999999999988,0.122,0.061,7,17,2,1,8,78,2,1,0,0,15,120,6.709999999999995,16,35,3.75,6,L,0.19434883720930232,0.1916025641025641,0.061,0.061
61,5,9,0,0,0,0,0,52,50,32,49,0.6709999999999998,2.0129999999999986,0.9149999999999996,0.8539999999999996,4,12,6,2,5,16,6,2,0,0.5,29,83,12.87099999999999,19,65,4.25,6,L,0.19345714285714283,0.1258125,0.1525,0.42699999999999994
61,5,10,0,0,0,0,0,6,4,63,67,3.1719999999999975,3.537999999999997,0.366,0.061,10,8,1,1,12,9,1,1,0,0,20,45,48.31199999999996,20,203,5,6,L,0.23946046511627903,0.39311111111111097,0.366,0.061
62,1,1,0,0,0,0,0,102,63,29,25,4.6969999999999965,1.3419999999999992,0.061,1.585999999999999,15,6,1,6,22,6,1,6,0,0,16,73,20.983999999999984,18,94,4,6,L,0.22138793103448273,0.22366666666666665,0.061,0.2643333333333333
62,1,2,0,0,0,0,0,40,56,44,48,2.500999999999998,0.305,0.488,1.524999999999999,11,3,3,3,14,3,3,3,0,0.5,34,94,14.578999999999988,19,66,4.75,6,L,0.2135,0.10166666666666667,0.16266666666666665,0.5083333333333331
62,2,3,0,0,0,0,0,111,114,67,80,3.1719999999999975,0.427,0.7319999999999998,0.183,11,4,2,3,14,4,2,3,0,0,11,65,10.674999999999992,15,46,2.75,6,L,0.2307833333333333,0.10675,0.366,0.061
62,2,4,0,0,0,0,0,38,42,22,60,0.366,3.781999999999997,1.585999999999999,0.8539999999999996,2,12,8,6,2,16,9,6,0,0,20,106,22.874999999999982,20,107,5,6,L,0.2132201834862385,0.23637499999999997,0.17622222222222222,0.14233333333333334
62,3,5,0,0,0,0,0,86,114,15,30,4.330999999999997,0.5489999999999999,10.247999999999992,0.061,15,3,15,1,21,3,48,1,0,0,16,50,7.136999999999994,14,37,4,6,L,0.19772413793103447,0.183,0.21349999999999997,0.061
62,3,6,0,0,0,0,0,38,83,8,102,0.122,0.488,0.6099999999999999,0.488,1,3,2,5,1,3,2,5,0,0,16,61,28.669999999999977,18,128,4,6,L,0.22319379844961237,0.16266666666666665,0.30499999999999994,0.09759999999999999
62,4,7,0,0,0,0,0,17,14,80,48,2.622999999999998,4.391999999999997,3.2939999999999974,1.0979999999999994,9,14,13,3,11,26,19,3,0,0,20,46,7.624999999999994,17,48,5,6,L,0.17369491525423728,0.16892307692307693,0.17336842105263156,0.366
62,4,8,0,0,0,0,0,94,71,118,6,3.1109999999999975,0.122,0.7319999999999998,0.7929999999999997,15,1,5,4,19,1,5,4,0,0,15,69,15.676999999999987,17,64,3.75,6,L,0.2263614457831325,0.122,0.1464,0.19824999999999998
62,5,9,0,0,0,0,0,2,116,79,54,0.6709999999999998,1.9519999999999986,3.1109999999999975,1.2809999999999993,3,8,12,7,3,8,12,7,0,0,15,44,31.109999999999975,19,142,3.75,6,L,0.21917931034482757,0.244,0.25925,0.183
62,5,10,0,0,0,0,0,101,19,93,20,1.8299999999999987,1.3419999999999992,2.622999999999998,0.427,6,5,10,2,7,6,12,2,0,0,17,24,14.761999999999988,20,69,4.25,6,L,0.21831578947368419,0.22366666666666662,0.21858333333333332,0.2135
63,1,1,0,0,0,0,0,67,64,25,19,0.488,3.4159999999999973,1.0369999999999995,0.183,2,11,4,2,2,13,5,2,0,0,19,76,31.780999999999974,20,142,4.75,6,L,0.22409027777777776,0.26276923076923075,0.20739999999999997,0.0915
63,1,2,0,0,0,0,0,100,57,7,1,4.147999999999997,1.9519999999999986,7.8689999999999936,0.9149999999999996,14,5,14,6,20,5,32,7,0,0,18,86,11.223999999999991,17,52,4.5,6,L,0.2135,0.3903999999999999,0.24590625,0.1307142857142857
63,2,3,0,0,0,0,0,120,84,72,42,0.7319999999999998,0.061,1.2199999999999993,0.183,2,1,5,2,2,1,5,2,0,0,14,67,28.242999999999977,20,145,3.5,6,L,0.19710884353741495,0.061,0.24399999999999994,0.0915
63,2,4,0,0,0,0,0,89,107,32,60,0.488,0.244,0.9149999999999996,0.5489999999999999,2,1,5,3,2,1,5,3,0,0,14,96,37.75899999999997,19,180,3.5,6,L,0.21014835164835163,0.244,0.183,0.183
63,3,5,0,0,0,0,0,13,41,48,58,15.615999999999987,9.698999999999993,1.2809999999999993,0.305,14,17,7,2,69,41,7,3,0,0,20,60,7.563999999999994,16,43,5,6,L,0.2069642857142857,0.23656097560975606,0.183,0.10166666666666667
63,3,6,0,0,0,0,0,108,7,34,67,20.800999999999984,0.6099999999999999,5.7339999999999955,0.305,19,4,16,2,91,4,24,2,0,0,17,2,5.7339999999999955,15,27,4.25,6,L,0.2248728813559322,0.1525,0.23891666666666664,0.1525
63,4,7,0,0,0,0,0,107,106,94,12,2.2569999999999983,0.061,0.427,0.305,6,1,3,2,8,1,3,2,0,0,13,6,8.234999999999994,14,41,3.25,6,L,0.21412244897959182,0.061,0.14233333333333334,0.1525
63,4,8,0,0,0,0,0,41,14,16,54,0.061,2.561999999999998,1.2809999999999993,2.2569999999999983,1,8,3,11,1,12,4,15,0,0,21,42,10.796999999999992,19,53,5.25,6,L,0.20107407407407407,0.21349999999999997,0.3202499999999999,0.15046666666666667
63,5,9,0,0,0,0,0,54,1,32,6,3.1109999999999975,1.0369999999999995,0.244,0.427,12,4,3,3,14,4,3,3,0,0,21,77,9.820999999999993,19,49,5.25,6,L,0.20526984126984124,0.25925,0.08133333333333333,0.14233333333333334
63,5,10,0,0,0,0,0,17,72,37,19,0.183,1.646999999999999,0.061,2.3789999999999982,2,10,1,9,2,11,1,13,0,0,21,13,5.7949999999999955,11,26,5.25,6,L,0.2135,0.14972727272727274,0.061,0.183
64,1,1,0,0,0,0,0,37,60,103,49,1.463999999999999,0.061,2.805999999999998,0.061,7,1,10,1,7,1,11,1,0,0,15,74,18.604999999999986,19,84,3.75,6,L,0.22053846153846152,0.061,0.2550909090909091,0.061
64,1,2,0,0,0,0,0,2,91,5,26,13.663999999999989,23.362999999999982,0.7319999999999998,0.8539999999999996,18,18,4,4,60,102,4,4,0,0,20,119,5.123999999999996,14,22,5,6,L,0.22912195121951218,0.2290490196078431,0.183,0.2135
64,2,3,0,0,0,0,0,49,27,7,51,0.122,1.646999999999999,0.183,8.966999999999993,1,6,2,16,1,6,2,40,0,0,19,90,29.218999999999976,20,122,4.75,6,L,0.23854471544715444,0.27449999999999997,0.0915,0.22417499999999999
64,2,4,0,0,0,0,0,72,67,112,20,0.488,1.8299999999999987,0.9759999999999995,1.0979999999999994,1,5,5,4,1,6,5,4,0,0,16,23,28.913999999999977,20,135,4,6,L,0.21619117647058822,0.3049999999999999,0.19519999999999998,0.2744999999999999
64,3,5,0,0,0,0,0,90,24,22,18,0.5489999999999999,0.8539999999999996,0.6099999999999999,1.7079999999999989,3,3,5,7,3,3,5,8,0,0.5,39,113,32.51299999999998,19,158,5.25,6,L,0.20535403726708074,0.2846666666666667,0.122,0.2135
64,3,6,0,0,0,0,0,67,61,7,73,0.6099999999999999,0.183,0.061,17.018999999999988,1,2,1,15,1,2,1,75,0,0,17,4,19.702999999999985,18,87,4.25,6,L,0.23082954545454543,0.0915,0.061,0.22691999999999998
64,4,7,0,0,0,0,0,70,93,36,92,6.221999999999995,2.8669999999999978,0.122,1.7079999999999989,17,9,2,9,33,10,2,10,0,0,15,19,7.807999999999994,18,37,3.75,6,L,0.20042857142857143,0.28669999999999995,0.061,0.1708
64,4,8,0,0,0,0,0,41,10,73,111,0.305,0.122,2.2569999999999983,0.244,2,2,12,1,2,2,16,1,0,0,16,56,17.445999999999987,20,84,4,6,L,0.20640697674418604,0.061,0.1410625,0.244
64,5,9,0,0,0,0,0,8,113,69,6,3.2329999999999974,1.7689999999999988,2.744999999999998,3.1109999999999975,8,6,12,10,10,9,17,11,0,0,18,68,9.515999999999993,17,47,4.5,6,L,0.22366666666666662,0.19655555555555554,0.16147058823529412,0.2828181818181818
64,5,10,0,0,0,0,0,15,84,50,14,2.9279999999999977,1.0369999999999995,4.391999999999997,0.5489999999999999,11,7,10,5,14,8,12,5,0,0,19,17,10.979999999999992,18,54,4.75,6,L,0.20452941176470588,0.129625,0.3659999999999999,0.1098
65,1,1,0,0,0,0,0,75,35,120,82,3.2939999999999974,2.9279999999999977,2.8669999999999978,2.500999999999998,13,9,12,10,14,11,18,11,0,0,13,79,11.95599999999999,20,62,3.25,6,L,0.2006578947368421,0.26618181818181813,0.15927777777777777,0.22736363636363635
65,1,2,0,0,0,0,0,40,9,37,2,0.5489999999999999,3.1719999999999975,0.061,1.3419999999999992,4,13,1,3,4,17,1,3,0,0,22,106,12.80999999999999,18,57,5.5,6,L,0.21899999999999997,0.18658823529411764,0.061,0.4473333333333333
65,2,3,0,0,0,0,0,29,63,65,90,2.9279999999999977,0.244,1.0979999999999994,0.7929999999999997,11,2,6,4,12,2,8,5,0,0,16,120,4.086999999999997,10,19,4,6,L,0.22629032258064516,0.122,0.13724999999999998,0.1586
65,2,4,0,0,0,0,0,75,59,42,51,0.488,1.1589999999999994,3.1719999999999975,0.183,3,7,9,1,3,8,11,1,0,0,16,48,21.044999999999984,20,86,4,6,L,0.24194382022471908,0.144875,0.2883636363636363,0.183
65,3,5,0,0,0,0,0,86,65,115,113,1.0369999999999995,2.561999999999998,0.488,0.6099999999999999,3,10,3,3,4,12,3,3,0,0,11,92,12.80999999999999,17,63,2.75,6,L,0.20667164179104475,0.2135,0.16266666666666665,0.20333333333333334
65,3,6,0,0,0,0,0,77,100,8,107,0.183,2.1349999999999985,0.488,0.305,1,9,3,2,1,10,3,2,0,0,13,60,12.80999999999999,19,59,3.25,6,L,0.21655,0.21349999999999997,0.16266666666666665,0.1525
65,4,7,0,0,0,0,0,6,77,4,59,2.0129999999999986,0.427,2.9279999999999977,0.5489999999999999,7,3,12,2,10,3,15,2,0,0,19,9,14.883999999999988,16,64,4.75,6,L,0.22833783783783781,0.14233333333333334,0.19519999999999998,0.27449999999999997
65,4,8,0,0,0,0,0,67,93,14,90,0.244,2.3789999999999982,1.0369999999999995,1.1589999999999994,2,12,6,9,2,14,6,10,0,0,16,35,8.173999999999994,13,33,4,6,L,0.2405142857142857,0.16992857142857143,0.17283333333333334,0.1159
65,5,9,0,0,0,0,0,20,30,22,107,0.488,0.305,1.0979999999999994,0.183,3,1,9,1,3,1,10,1,0,0,19,89,13.17599999999999,20,59,4.75,6,L,0.22038709677419355,0.305,0.1098,0.183
65,5,10,0,0,0,0,0,11,8,75,6,1.4029999999999991,5.367999999999996,1.7079999999999989,2.9889999999999977,4,18,4,10,4,30,4,12,0,0.5,39,59,11.162999999999991,16,56,5.25,6,L,0.20943333333333333,0.17893333333333333,0.4269999999999999,0.24908333333333327
66,1,1,0,0,0,0,0,36,119,93,94,0.061,0.061,1.2809999999999993,11.162999999999991,1,1,7,16,1,1,8,50,0,0,13,59,18.604999999999986,18,90,3.25,6,L,0.2051208791208791,0.061,0.160125,0.22326
66,1,2,0,0,0,0,0,99,84,39,16,0.366,1.524999999999999,1.4029999999999991,3.903999999999997,3,7,12,14,4,7,13,19,0,0,16,70,26.10799999999998,18,127,4,6,L,0.2020916030534351,0.21785714285714286,0.10792307692307693,0.2054736842105263
66,2,3,0,0,0,0,0,47,114,54,6,0.488,0.427,0.305,1.0369999999999995,2,3,1,3,2,3,1,3,0,0,17,118,16.469999999999988,20,83,4.25,6,L,0.19950588235294117,0.14233333333333334,0.305,0.3456666666666666
66,2,4,0,0,0,0,0,63,34,105,69,1.0369999999999995,1.524999999999999,1.0979999999999994,4.7579999999999965,6,6,6,12,6,8,6,19,0,0,15,95,10.491999999999992,18,60,3.75,6,L,0.1746818181818182,0.190625,0.183,0.25042105263157893
66,3,5,0,0,0,0,0,34,27,113,96,1.4029999999999991,0.9759999999999995,1.0979999999999994,0.183,4,5,6,1,4,6,6,1,0,0,15,70,14.639999999999988,20,86,3.75,6,L,0.17825555555555556,0.16266666666666665,0.183,0.183
66,3,6,0,0,0,0,0,22,19,103,81,2.9889999999999977,1.463999999999999,6.953999999999994,0.427,8,8,15,2,12,9,33,2,0,0,17,82,7.746999999999994,17,40,4.25,6,L,0.20646153846153845,0.16266666666666665,0.2107272727272727,0.2135
66,4,7,0,0,0,0,0,110,12,10,116,10.308999999999992,0.305,0.061,0.9149999999999996,14,1,1,7,46,1,1,7,0,0,16,4,4.513999999999997,12,19,4,6,L,0.22804615384615382,0.305,0.061,0.1307142857142857
66,4,8,0,0,0,0,0,18,13,66,41,0.366,9.942999999999993,3.9649999999999967,0.7319999999999998,2,17,12,3,2,43,18,3,0,0,21,71,10.430999999999992,16,46,5.25,6,L,0.22493749999999998,0.23123255813953486,0.22027777777777774,0.24399999999999997
66,5,9,0,0,0,0,0,67,28,9,3,0.244,0.122,0.061,7.197999999999994,1,2,1,14,1,2,1,40,0,0,21,68,8.295999999999994,13,44,5.25,6,L,0.18977777777777777,0.061,0.061,0.17995
66,5,10,0,0,0,0,0,13,82,23,15,1.646999999999999,6.038999999999995,0.061,0.9149999999999996,10,14,1,4,11,32,1,5,0,0.5,39,102,6.8319999999999945,16,38,5.25,6,L,0.1730408163265306,0.18871874999999996,0.061,0.183
67,1,1,0,0,0,0,0,86,114,51,46,1.7079999999999989,3.720999999999997,2.1349999999999985,1.4029999999999991,6,13,8,6,8,20,8,6,0,0,14,117,10.491999999999992,15,53,3.5,6,L,0.19999999999999998,0.18605,0.266875,0.23383333333333334
