Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
51,1,1,0,4,21.898999999999983,20,101,107,97,100,86,22.081999999999983,3.903999999999997,0.244,2.439999999999998,20,11,4,5,103,16,4,7,2,0.5,15,2.25,6,L,0.2143883495145631,0.24399999999999997,0.061,0.34857142857142853
51,1,2,0,8,17.567999999999987,19,96,113,112,110,118,17.628999999999987,0.6709999999999998,1.3419999999999992,4.269999999999997,20,3,7,8,97,3,7,15,2,1,24,2,6,L,0.1817422680412371,0.22366666666666665,0.1917142857142857,0.2846666666666666
51,2,3,0,8,27.205999999999978,15,125,114,116,117,110,27.754999999999978,1.0979999999999994,1.2199999999999993,1.0369999999999995,19,7,6,3,129,8,6,3,2,1,24,2,6,L,0.21515503875968991,0.13724999999999998,0.2033333333333333,0.3456666666666666
51,2,4,0,2,15.005999999999988,20,78,53,59,81,55,25.00999999999998,0.305,1.646999999999999,2.3789999999999982,20,3,7,8,111,3,9,14,4,0.5,27,3.75,6,L,0.2253153153153153,0.10166666666666667,0.183,0.16992857142857143
51,3,5,0,1,12.68799999999999,15,65,82,84,83,24,13.602999999999989,12.13899999999999,0.427,5.245999999999996,17,19,5,14,67,48,5,24,3,0.5,24,3.75,6,L,0.20302985074626864,0.25289583333333326,0.0854,0.21858333333333332
51,3,6,0,8,34.525999999999975,20,159,113,120,109,27,37.39299999999997,2.683999999999998,0.061,5.306999999999996,20,10,1,9,172,11,1,15,2,0.5,17,2.75,6,L,0.21740116279069766,0.24399999999999997,0.061,0.35379999999999995
51,4,7,0,3,25.68099999999998,16,120,22,34,35,52,50.62999999999996,0.6709999999999998,0.061,0.9149999999999996,20,2,1,2,212,2,1,2,5,0,20,5,6,L,0.2388207547169811,0.3354999999999999,0.061,0.4574999999999998
51,4,8,0,1,6.465999999999995,17,40,83,106,97,1,7.075999999999995,23.179999999999982,0.6709999999999998,7.319999999999994,20,19,2,17,43,85,2,32,3,0,13,3.25,6,L,0.1645581395348837,0.27270588235294113,0.3355,0.22874999999999998
51,5,9,0,6,20.617999999999984,18,113,1,8,10,33,21.471999999999984,0.7929999999999997,1.7689999999999988,5.245999999999996,20,3,5,13,121,3,5,22,6,0.5,41,5.75,6,L,0.17745454545454545,0.2643333333333333,0.3537999999999999,0.23845454545454545
51,5,10,0,7,12.38299999999999,19,69,13,16,21,38,13.968999999999989,3.659999999999997,0.183,9.210999999999993,20,10,1,14,77,16,1,32,6,0.5,41,5.75,6,L,0.18141558441558442,0.22874999999999998,0.183,0.28784374999999995
52,1,1,0,10,25.68099999999998,19,118,90,95,93,24,27.815999999999978,0.122,0.6709999999999998,2.8669999999999978,20,1,4,11,127,1,6,17,3,0.5,24,3.75,6,L,0.21902362204724407,0.122,0.11183333333333333,0.1686470588235294
52,1,2,0,1,37.57599999999997,19,164,3,84,2,1,39.16199999999997,9.332999999999993,14.334999999999988,12.87099999999999,20,15,17,17,169,42,61,55,3,0.5,39,5.25,6,L,0.23172781065088754,0.2222142857142857,0.235,0.23401818181818182
52,2,3,0,5,35.867999999999974,19,160,46,38,23,13,39.83299999999997,1.2809999999999993,7.258999999999994,3.1719999999999975,20,5,14,10,177,7,28,12,5,0,22,5.5,6,L,0.22504519774011297,0.183,0.25925,0.2643333333333333
52,2,4,0,6,12.26099999999999,14,61,6,8,10,12,14.151999999999989,0.8539999999999996,0.5489999999999999,6.038999999999995,19,5,4,12,67,5,4,25,6,1,72,6,6,L,0.2112238805970149,0.1708,0.13724999999999998,0.24156
52,3,5,0,3,8.905999999999993,15,51,15,35,25,34,28.30399999999998,0.122,0.122,0.061,20,1,1,1,125,1,1,1,5,0.5,36,5.25,6,L,0.22643199999999997,0.122,0.122,0.061
52,3,6,0,1,19.519999999999985,18,93,75,44,2,3,22.691999999999982,5.916999999999995,15.554999999999987,4.818999999999996,20,15,15,15,105,26,56,22,3,0,20,5,6,L,0.2161142857142857,0.22757692307692307,0.2777678571428571,0.21904545454545454
52,4,7,0,10,29.584999999999976,15,137,18,42,13,16,44.285999999999966,0.6709999999999998,2.0739999999999985,2.744999999999998,20,2,8,11,203,2,9,17,3,0.5,41,5.75,6,L,0.21815763546798028,0.3355,0.23044444444444442,0.16147058823529412
52,4,8,0,9,20.922999999999984,19,105,61,64,72,27,22.447999999999983,0.6099999999999999,5.611999999999996,4.208999999999997,20,3,15,12,111,3,25,20,4,0.5,29,4.25,6,L,0.20223423423423423,0.20333333333333334,0.22447999999999999,0.21044999999999997
52,5,9,0,5,16.28699999999999,18,74,83,2,84,45,50.93499999999996,1.524999999999999,1.2809999999999993,0.122,20,4,3,2,230,4,4,2,5,0,17,4.25,6,L,0.2214565217391304,0.38124999999999987,0.3202499999999999,0.061
52,5,10,0,3,18.055999999999987,18,100,15,119,16,50,43.18799999999997,7.441999999999994,2.2569999999999983,0.122,20,17,8,1,209,39,10,1,5,0,18,4.5,6,L,0.20664114832535882,0.19082051282051282,0.22569999999999998,0.122
53,1,1,0,2,66.00200000000018,18,274,56,49,58,77,67.64900000000019,3.3549999999999973,1.585999999999999,1.8299999999999987,20,12,8,6,290,18,9,7,4,0.5,27,3.75,6,L,0.23327241379310343,0.18638888888888888,0.17622222222222222,0.2614285714285714
53,1,2,0,4,20.678999999999984,19,97,108,107,106,100,21.044999999999984,0.366,0.244,0.183,20,2,1,2,99,2,1,2,2,1,24,2,6,L,0.21257575757575756,0.183,0.244,0.0915
53,2,3,0,4,15.371999999999987,20,77,105,98,107,101,16.10399999999999,1.585999999999999,0.061,0.9149999999999996,20,4,1,5,80,4,1,5,2,1,24,2,6,L,0.20129999999999998,0.3964999999999999,0.061,0.183
53,2,4,0,9,36.05099999999997,13,159,71,67,38,66,37.02699999999997,2.1349999999999985,1.7079999999999989,0.305,18,8,7,3,164,9,10,3,4,0.5,29,4.25,6,L,0.22577439024390242,0.23722222222222222,0.1708,0.10166666666666667
53,3,5,0,6,13.35899999999999,12,55,4,11,7,25,14.761999999999988,1.2199999999999993,10.491999999999992,22.142999999999983,16,6,17,16,60,6,47,81,6,0.5,41,5.75,6,L,0.24603333333333333,0.20333333333333334,0.22323404255319146,0.2733703703703703
53,3,6,0,4,26.65699999999998,18,135,108,105,102,21,29.218999999999976,1.2199999999999993,0.5489999999999999,2.805999999999998,20,5,3,7,146,5,4,12,2,0.5,18,3,6,L,0.20013013698630136,0.24399999999999994,0.13724999999999998,0.2338333333333333
53,4,7,0,1,27.08399999999998,20,134,31,14,22,81,39.46699999999997,1.463999999999999,0.5489999999999999,0.5489999999999999,20,3,2,3,182,4,2,4,3,0,20,5,6,L,0.21685164835164833,0.36599999999999994,0.27449999999999997,0.13724999999999998
53,4,8,0,9,17.323999999999987,16,89,9,67,71,40,39.52799999999997,0.122,0.305,0.488,20,2,3,2,184,2,3,2,4,0,19,4.75,6,L,0.21482608695652172,0.061,0.10166666666666667,0.244
53,5,9,0,7,20.190999999999985,16,98,13,14,15,37,20.251999999999985,0.366,0.8539999999999996,6.282999999999995,17,3,4,14,99,3,5,29,6,0.5,41,5.75,6,L,0.20456565656565656,0.122,0.1708,0.2166551724137931
53,5,10,0,3,11.345999999999991,18,58,26,30,50,28,28.42599999999998,2.3789999999999982,1.2809999999999993,1.2199999999999993,20,11,5,6,125,12,5,6,5,0.5,34,4.75,6,L,0.22740799999999997,0.19824999999999998,0.2562,0.2033333333333333
54,1,1,0,9,30.011999999999976,20,138,68,62,29,33,31.963999999999974,0.427,1.585999999999999,6.404999999999995,20,3,4,17,145,3,5,33,4,0,18,4.5,6,L,0.2204413793103448,0.14233333333333334,0.3172,0.1940909090909091
54,1,2,0,6,24.27799999999998,19,116,50,45,4,12,26.90099999999998,5.062999999999996,8.600999999999994,0.061,20,10,18,1,125,18,40,1,6,0,21,5.25,6,L,0.21520799999999998,0.28127777777777774,0.21502499999999997,0.061
54,2,3,0,9,35.013999999999974,19,137,67,65,29,11,37.02699999999997,0.5489999999999999,4.330999999999997,3.598999999999997,20,3,12,12,146,4,23,14,4,0,19,4.75,6,L,0.2536095890410959,0.13724999999999998,0.18830434782608693,0.2570714285714285
54,2,4,0,10,23.42399999999998,20,124,89,20,86,51,24.33899999999998,2.2569999999999983,2.0739999999999985,7.8689999999999936,20,4,10,14,128,4,13,35,3,0,16,4,6,L,0.1901484375,0.5642499999999998,0.15953846153846155,0.2248285714285714
54,3,5,0,6,15.554999999999987,20,78,1,12,8,3,18.238999999999987,2.439999999999998,1.0369999999999995,1.646999999999999,20,9,4,7,83,11,4,8,6,1,72,6,6,L,0.21974698795180722,0.2218181818181818,0.25925,0.20587499999999997
54,3,6,0,4,15.615999999999987,20,74,106,105,102,104,15.920999999999987,3.4159999999999973,3.0499999999999976,3.537999999999997,20,13,8,11,76,21,11,15,2,1,24,2,6,L,0.20948684210526314,0.16266666666666665,0.2772727272727272,0.23586666666666664
54,4,7,0,8,10.857999999999992,20,64,31,67,115,113,36.90499999999997,1.4029999999999991,0.061,3.842999999999997,20,6,1,8,170,6,1,9,2,0,13,3.25,6,L,0.2170882352941176,0.23383333333333334,0.061,0.4269999999999999
54,4,8,0,5,23.240999999999982,20,102,59,54,1,46,36.78299999999997,7.380999999999994,2.9889999999999977,0.305,20,16,11,3,154,27,16,3,5,0,19,4.75,6,L,0.2388506493506493,0.2733703703703703,0.1868125,0.10166666666666667
54,5,9,0,5,33.183999999999976,18,149,46,96,89,85,34.647999999999975,4.574999999999997,6.038999999999995,5.672999999999996,20,12,15,15,154,17,33,31,5,0.5,23,3.5,6,L,0.22498701298701296,0.2691176470588235,0.183,0.183
54,5,10,0,4,28.242999999999977,19,132,97,58,83,28,30.194999999999975,3.659999999999997,35.806999999999974,5.367999999999996,20,10,18,13,143,15,142,19,2,0,14,3.5,6,L,0.21115384615384614,0.2439999999999999,0.2521619718309859,0.2825263157894736
55,1,1,0,10,12.99299999999999,19,67,90,89,47,87,15.615999999999987,6.526999999999995,6.709999999999995,0.366,20,16,16,3,75,34,24,3,3,0.5,23,3.5,6,L,0.2082133333333333,0.1919705882352941,0.2795833333333333,0.122
55,1,2,0,8,25.07099999999998,18,111,115,114,15,112,26.04699999999998,0.8539999999999996,1.524999999999999,0.6099999999999999,20,5,3,3,114,5,3,3,2,0.5,18,3,6,L,0.22848245614035087,0.1708,0.5083333333333333,0.20333333333333334
55,2,3,0,4,22.142999999999983,19,97,46,52,98,81,46.603999999999964,0.8539999999999996,0.061,0.488,20,4,1,2,214,4,1,2,2,0,14,3.5,6,L,0.21777570093457943,0.2135,0.061,0.244
55,2,4,0,9,22.874999999999982,15,105,13,34,66,65,50.44699999999996,0.122,0.061,0.8539999999999996,20,2,1,3,214,2,1,3,4,0,19,4.75,6,L,0.23573364485981307,0.061,0.061,0.2846666666666666
55,3,5,0,4,33.122999999999976,19,134,105,98,58,103,34.647999999999975,0.122,4.7579999999999965,1.1589999999999994,20,2,14,7,142,2,23,7,2,0.5,16,2.5,6,L,0.24399999999999997,0.061,0.20686956521739128,0.16557142857142856
55,3,6,0,9,18.360999999999986,20,89,72,69,66,17,18.665999999999986,0.244,0.6099999999999999,6.8929999999999945,20,3,6,16,91,4,6,36,4,0.5,30,4.5,6,L,0.20512087912087912,0.061,0.10166666666666667,0.1914722222222222
55,4,7,0,8,21.349999999999984,20,119,51,120,39,45,32.69599999999998,0.366,0.5489999999999999,5.550999999999996,20,4,2,15,161,4,3,25,2,0,16,4,6,L,0.2030807453416149,0.0915,0.183,0.22204
55,4,8,0,7,11.040999999999991,20,63,14,29,66,24,11.101999999999991,13.724999999999989,0.305,2.805999999999998,20,17,1,6,64,72,2,6,6,0,21,5.25,6,L,0.17346875,0.190625,0.1525,0.4676666666666665
55,5,9,0,5,33.427999999999976,17,151,45,40,50,48,35.257999999999974,3.1109999999999975,3.659999999999997,0.061,20,7,7,1,158,8,7,1,5,0.5,34,4.75,6,L,0.22315189873417718,0.38887499999999986,0.5228571428571427,0.061
55,5,10,0,6,22.020999999999983,20,99,2,5,4,105,22.081999999999983,5.7339999999999955,2.500999999999998,0.244,20,16,5,1,100,28,5,1,6,0.5,38,5,6,L,0.22082,0.20478571428571427,0.5001999999999999,0.244
56,1,1,0,1,23.60699999999998,17,102,80,79,83,13,23.91199999999998,2.8669999999999978,2.1349999999999985,1.646999999999999,19,11,11,4,104,13,15,4,3,0.5,24,3.75,6,L,0.2299230769230769,0.22053846153846154,0.14233333333333334,0.41174999999999984
56,1,2,0,10,10.735999999999992,17,54,39,92,90,10,20.861999999999984,0.6709999999999998,0.5489999999999999,1.8299999999999987,20,6,4,8,98,6,4,11,3,0,17,4.25,6,L,0.21287755102040815,0.11183333333333333,0.13724999999999998,0.16636363636363635
56,2,3,0,7,18.543999999999986,20,99,19,14,24,18,18.909999999999986,4.818999999999996,2.9279999999999977,0.366,20,15,8,3,101,24,12,3,6,1,72,6,6,L,0.18722772277227723,0.20079166666666665,0.244,0.122
56,2,4,0,6,24.03399999999998,19,105,2,10,5,63,27.754999999999978,1.0979999999999994,2.2569999999999983,3.537999999999997,20,6,8,10,116,7,12,14,6,0.5,40,5.5,6,L,0.23926724137931032,0.15685714285714286,0.18808333333333332,0.25271428571428567
56,3,5,0,6,12.26099999999999,17,52,5,10,9,8,13.05399999999999,1.0979999999999994,2.0739999999999985,2.622999999999998,20,7,9,10,57,8,9,14,6,1,72,6,6,L,0.2290175438596491,0.13724999999999998,0.23044444444444445,0.18735714285714286
56,3,6,0,7,12.68799999999999,19,56,14,16,18,29,15.981999999999987,0.8539999999999996,3.2329999999999974,3.1719999999999975,20,3,16,11,68,3,22,13,6,0.5,41,5.75,6,L,0.23502941176470585,0.28466666666666657,0.14695454545454545,0.24399999999999997
56,4,7,0,4,17.567999999999987,19,89,107,99,97,38,17.628999999999987,1.585999999999999,1.2199999999999993,6.770999999999995,20,7,4,13,90,9,4,29,2,0.5,17,2.75,6,L,0.19587777777777776,0.17622222222222222,0.305,0.23348275862068962
56,4,8,0,3,12.19999999999999,12,53,36,26,29,94,13.05399999999999,0.061,13.11499999999999,21.898999999999983,16,1,15,16,59,1,51,108,5,0.5,33,4.5,6,L,0.2212542372881356,0.061,0.25715686274509797,0.20276851851851851
56,5,9,0,6,66.1240000000002,12,264,10,8,107,2,66.1850000000002,0.244,9.759999999999993,7.380999999999994,13,3,18,15,265,3,55,32,6,0.5,38,5,6,L,0.24975471698113205,0.08133333333333333,0.17745454545454545,0.23065624999999998
56,5,10,0,2,33.610999999999976,18,144,50,55,48,90,37.69799999999997,8.661999999999994,0.6099999999999999,2.744999999999998,20,16,2,6,163,35,2,7,4,0,16,4,6,L,0.23127607361963187,0.24748571428571425,0.30499999999999994,0.392142857142857
57,1,1,0,2,31.475999999999974,19,135,59,49,32,53,31.536999999999974,1.524999999999999,5.916999999999995,1.4029999999999991,20,5,11,6,136,5,22,6,4,0.5,29,4.25,6,L,0.23188970588235291,0.30499999999999994,0.26895454545454545,0.2338333333333333
57,1,2,0,4,24.15599999999998,16,120,105,108,101,67,24.58299999999998,2.1959999999999984,0.8539999999999996,3.903999999999997,20,9,5,11,124,12,6,16,2,0.5,16,2.5,6,L,0.19824999999999998,0.183,0.14233333333333334,0.24399999999999997
57,2,3,0,3,24.70499999999998,18,110,36,30,25,28,25.43699999999998,1.2199999999999993,2.500999999999998,1.3419999999999992,20,9,11,9,114,10,17,10,5,1,60,5,6,L,0.2231315789473684,0.122,0.14711764705882352,0.13419999999999999
57,2,4,0,7,25.49799999999998,16,103,19,22,21,69,26.47399999999998,5.7949999999999955,9.088999999999993,0.122,20,11,13,1,110,17,31,1,6,0.5,40,5.5,6,L,0.24067272727272726,0.3408823529411764,0.2931935483870967,0.122
57,3,5,0,6,17.201999999999988,20,87,11,3,46,8,20.129999999999985,3.1719999999999975,0.6709999999999998,0.366,20,10,2,3,99,13,2,3,6,0.5,41,5.75,6,L,0.2033333333333333,0.244,0.3355,0.122
57,3,6,0,1,40.01599999999997,17,167,82,65,23,70,40.93099999999997,7.014999999999994,7.319999999999994,5.611999999999996,20,15,14,12,170,31,24,28,3,0,17,4.25,6,L,0.2407705882352941,0.22629032258064516,0.30499999999999994,0.2004285714285714
57,4,7,0,9,21.593999999999983,20,104,62,72,70,63,21.654999999999983,3.659999999999997,1.9519999999999986,3.1719999999999975,20,9,10,8,105,11,13,10,4,1,48,4,6,L,0.20623809523809522,0.33272727272727265,0.15015384615384614,0.3172
57,4,8,0,3,35.989999999999974,17,161,27,29,28,52,38.55199999999997,1.2809999999999993,0.9759999999999995,0.183,20,4,5,2,168,5,5,2,5,0.5,34,4.75,6,L,0.22947619047619044,0.2562,0.19519999999999998,0.0915
57,5,9,0,6,21.715999999999983,13,86,3,5,9,35,21.776999999999983,5.550999999999996,2.1349999999999985,8.661999999999994,14,14,6,14,87,28,7,39,6,0.5,41,5.75,6,L,0.2503103448275862,0.19824999999999998,0.30499999999999994,0.22210256410256407
57,5,10,0,9,17.933999999999987,16,84,13,64,20,67,36.96599999999997,0.122,0.5489999999999999,0.305,20,1,3,4,162,1,3,4,4,0,20,5,6,L,0.22818518518518516,0.122,0.183,0.07625
58,1,1,0,8,25.19299999999998,20,103,41,119,120,116,26.35199999999998,0.244,0.8539999999999996,0.5489999999999999,20,1,3,2,106,1,3,2,2,0.5,17,2.75,6,L,0.24860377358490562,0.244,0.2846666666666666,0.27449999999999997
58,1,2,0,10,23.301999999999982,19,120,91,93,86,32,23.54599999999998,0.488,8.112999999999994,7.319999999999994,20,3,13,13,121,4,40,25,3,0.5,23,3.5,6,L,0.19459504132231403,0.122,0.20282499999999998,0.2927999999999999
58,2,3,0,3,28.913999999999977,19,133,25,9,26,95,28.974999999999977,6.160999999999995,16.10399999999999,15.798999999999987,20,12,18,17,134,22,66,67,5,0,19,4.75,6,L,0.21623134328358207,0.28004545454545454,0.244,0.23580597014925372
58,2,4,0,8,18.421999999999986,16,91,112,114,120,13,18.848999999999986,0.061,19.397999999999985,6.221999999999995,18,1,17,15,93,1,82,20,2,0.5,18,3,6,L,0.20267741935483868,0.061,0.23656097560975609,0.31109999999999993
58,3,5,0,5,38.55199999999997,17,167,43,47,2,37,39.16199999999997,0.244,1.0979999999999994,2.439999999999998,19,1,4,10,169,1,6,17,5,0.5,36,5.25,6,L,0.23172781065088754,0.244,0.183,0.14352941176470588
58,3,6,0,9,30.316999999999975,16,115,69,70,64,26,32.51299999999998,1.1589999999999994,0.061,3.476999999999997,20,2,1,13,124,3,1,17,4,0.5,29,4.25,6,L,0.2622016129032258,0.3863333333333333,0.061,0.20452941176470588
58,4,7,0,6,15.249999999999988,18,61,2,4,12,9,19.885999999999985,4.147999999999997,1.2809999999999993,5.428999999999996,20,10,5,15,77,11,5,29,6,1,72,6,6,L,0.25825974025974024,0.377090909090909,0.2562,0.18720689655172412
58,4,8,0,7,25.43699999999998,20,120,15,18,29,16,25.49799999999998,0.5489999999999999,15.188999999999988,2.1349999999999985,20,3,16,3,121,6,60,3,6,0.5,41,5.75,6,L,0.2107272727272727,0.0915,0.25315,0.7116666666666663
58,5,9,0,7,26.71799999999998,14,132,22,21,20,28,30.987999999999975,6.709999999999995,0.183,0.122,20,15,1,2,150,30,1,2,6,0.5,41,5.75,6,L,0.20658666666666667,0.22366666666666665,0.183,0.061
58,5,10,0,6,19.702999999999985,17,88,1,47,6,4,26.90099999999998,1.2199999999999993,0.5489999999999999,3.1719999999999975,20,2,3,10,116,2,3,14,6,0.5,41,5.75,6,L,0.23190517241379308,0.6099999999999998,0.183,0.22657142857142856
59,1,1,0,9,21.715999999999983,20,110,62,64,23,89,23.057999999999982,0.061,8.539999999999994,2.3789999999999982,20,1,15,8,115,1,28,10,4,0,17,4.25,6,L,0.20050434782608695,0.061,0.30499999999999994,0.2379
59,1,2,0,1,34.281999999999975,20,173,76,83,45,54,35.989999999999974,3.1109999999999975,0.9149999999999996,3.537999999999997,20,9,5,10,182,16,6,11,3,0,15,3.75,6,L,0.19774725274725274,0.19443749999999999,0.1525,0.3216363636363636
59,2,3,0,8,13.11499999999999,19,70,114,115,109,119,14.395999999999988,1.0979999999999994,1.3419999999999992,0.5489999999999999,20,4,9,2,77,4,10,2,2,1,24,2,6,L,0.18696103896103897,0.27449999999999997,0.13419999999999999,0.27449999999999997
59,2,4,0,1,21.959999999999983,20,90,79,76,73,45,22.752999999999982,2.9889999999999977,3.842999999999997,3.4159999999999973,20,9,11,10,92,10,19,13,3,0.5,23,3.5,6,L,0.24731521739130433,0.29889999999999994,0.20226315789473684,0.2627692307692307
59,3,5,0,6,17.262999999999987,16,85,2,6,3,27,17.323999999999987,6.404999999999995,7.685999999999994,1.7689999999999988,17,12,12,7,86,24,27,9,6,0.5,41,5.75,6,L,0.20144186046511628,0.266875,0.2846666666666666,0.19655555555555554
59,3,6,0,10,50.01999999999996,16,229,13,89,87,66,56.058999999999955,0.183,2.1349999999999985,0.183,20,1,10,3,257,1,11,3,3,0,16,4,6,L,0.21812840466926067,0.183,0.1940909090909091,0.061
59,4,7,0,2,16.835999999999988,19,74,49,51,58,53,18.360999999999986,0.7929999999999997,7.502999999999994,0.183,20,4,12,2,84,4,24,2,4,1,48,4,6,L,0.21858333333333332,0.19824999999999998,0.312625,0.0915
59,4,8,0,4,29.157999999999976,20,120,98,107,97,85,32.39099999999998,1.1589999999999994,0.061,3.1109999999999975,20,5,1,10,132,5,1,14,2,0.5,15,2.25,6,L,0.2453863636363636,0.23179999999999998,0.061,0.22221428571428567
59,5,9,0,1,142.13000000000898,20,601,83,80,48,8,142.19100000000898,2.1349999999999985,0.183,1.0979999999999994,20,5,1,5,602,5,1,6,3,0,17,4.25,6,L,0.23619767441860462,0.4269999999999998,0.183,0.183
59,5,10,0,7,34.769999999999975,15,157,15,24,65,27,34.830999999999975,4.025999999999997,2.744999999999998,1.4029999999999991,16,12,9,7,158,21,14,10,6,0,21,5.25,6,L,0.22044936708860757,0.1917142857142857,0.19607142857142856,0.1403
60,1,1,0,9,31.719999999999974,20,146,63,61,69,8,31.841999999999974,0.427,2.9279999999999977,2.561999999999998,20,2,9,6,148,2,15,11,4,0.5,30,4.5,6,L,0.21514864864864863,0.2135,0.19519999999999998,0.2329090909090909
60,1,2,0,1,19.214999999999986,20,101,34,80,78,28,37.20999999999997,0.7319999999999998,0.122,0.122,20,3,2,1,184,3,2,1,3,0,16,4,6,L,0.2022282608695652,0.24399999999999997,0.061,0.122
60,2,3,0,4,27.327999999999978,19,135,106,103,97,21,29.828999999999976,0.6709999999999998,0.9759999999999995,1.0979999999999994,20,2,7,5,142,2,9,5,2,0.5,18,3,6,L,0.2100633802816901,0.3355,0.10844444444444444,0.2196
60,2,4,0,1,14.944999999999988,14,76,74,75,76,30,15.371999999999987,2.3789999999999982,3.476999999999997,2.9889999999999977,18,10,13,7,80,10,18,9,3,0.5,23,3.5,6,L,0.19215,0.23789999999999997,0.19316666666666665,0.3321111111111111
60,3,5,0,5,25.86399999999998,17,110,43,48,41,39,27.14499999999998,4.208999999999997,0.122,4.086999999999997,20,13,1,11,116,21,1,15,5,1,60,5,6,L,0.23400862068965514,0.20042857142857143,0.122,0.27246666666666663
60,3,6,0,1,18.482999999999986,18,94,82,35,33,75,23.60699999999998,1.0979999999999994,0.7319999999999998,0.5489999999999999,20,6,4,3,122,6,4,4,3,0,16,4,6,L,0.19349999999999998,0.183,0.183,0.13724999999999998
60,4,7,0,8,15.249999999999988,18,81,115,111,109,116,15.554999999999987,0.244,1.2199999999999993,0.183,19,1,5,3,82,2,7,3,2,1,24,2,6,L,0.18969512195121951,0.122,0.1742857142857143,0.061
60,4,8,0,3,33.976999999999975,17,132,35,34,26,27,36.35599999999997,0.7319999999999998,0.5489999999999999,1.7079999999999989,20,4,4,5,146,4,4,7,5,1,60,5,6,L,0.24901369863013695,0.183,0.13724999999999998,0.244
60,5,9,0,5,21.532999999999983,19,108,45,37,83,12,21.837999999999983,0.061,8.600999999999994,4.391999999999997,20,1,14,12,109,1,36,18,5,0,19,4.75,6,L,0.200348623853211,0.061,0.23891666666666664,0.244
60,5,10,0,4,24.52199999999998,20,116,101,102,98,104,25.92499999999998,0.8539999999999996,2.744999999999998,1.8299999999999987,20,5,9,7,121,5,14,8,2,1,24,2,6,L,0.2142561983471074,0.1708,0.19607142857142856,0.22875
61,1,1,0,1,21.715999999999983,20,108,78,74,56,60,22.813999999999982,0.122,10.796999999999992,0.183,20,1,15,2,118,1,44,2,3,0,14,3.5,6,L,0.19333898305084746,0.122,0.2453863636363636,0.0915
61,1,2,0,4,22.691999999999982,18,119,105,5,104,100,23.179999999999982,2.805999999999998,1.2809999999999993,0.8539999999999996,20,9,4,8,122,12,4,9,2,0.5,18,3,6,L,0.18999999999999997,0.2338333333333333,0.3202499999999999,0.09488888888888888
61,2,3,0,3,21.776999999999983,18,107,35,33,26,20,22.386999999999983,2.2569999999999983,1.463999999999999,4.452999999999997,20,11,6,12,111,13,6,15,5,0.5,36,5.25,6,L,0.20168468468468467,0.17361538461538462,0.244,0.2968666666666666
61,2,4,0,1,27.449999999999978,17,112,76,80,81,78,29.523999999999976,0.061,1.1589999999999994,0.305,20,1,2,3,121,1,2,3,3,1,36,3,6,L,0.24399999999999997,0.061,0.5794999999999998,0.10166666666666667
61,3,5,0,2,16.469999999999988,18,74,55,51,53,58,18.299999999999986,0.122,1.1589999999999994,4.391999999999997,20,1,7,14,81,1,7,31,4,1,48,4,6,L,0.2259259259259259,0.122,0.16557142857142856,0.1416774193548387
61,3,6,0,7,16.34799999999999,13,79,13,23,35,26,16.40899999999999,4.574999999999997,5.367999999999996,4.147999999999997,14,13,13,12,80,21,32,16,6,0,22,5.5,6,L,0.2051125,0.21785714285714286,0.16775,0.25925
61,4,7,0,9,15.493999999999987,20,71,66,68,71,15,20.739999999999984,9.820999999999993,1.8299999999999987,11.77299999999999,20,15,7,17,94,28,8,49,4,0.5,30,4.5,6,L,0.2206382978723404,0.3507499999999999,0.22874999999999998,0.24026530612244895
61,4,8,0,1,11.528999999999991,16,59,84,26,76,78,18.299999999999986,4.635999999999997,2.3789999999999982,0.9149999999999996,20,12,7,5,81,19,8,5,3,0.5,23,3.5,6,L,0.22592592592592592,0.24399999999999997,0.29737499999999994,0.183
61,5,9,0,2,17.079999999999988,17,99,49,52,55,44,18.543999999999986,0.9149999999999996,1.0979999999999994,13.23699999999999,20,3,6,16,104,3,7,54,4,0.5,29,4.25,6,L,0.1783076923076923,0.30499999999999994,0.15685714285714283,0.2451296296296296
61,5,10,0,1,17.872999999999987,12,78,75,73,9,26,18.299999999999986,0.7319999999999998,19.336999999999986,0.9149999999999996,18,6,18,6,84,7,79,7,3,0,17,4.25,6,L,0.21785714285714283,0.10457142857142857,0.24477215189873416,0.1307142857142857
62,1,1,0,4,12.50499999999999,19,64,99,102,104,36,12.93199999999999,0.6099999999999999,8.051999999999994,22.874999999999982,20,3,14,17,69,3,30,97,2,0.5,17,2.75,6,L,0.18742028985507245,0.20333333333333334,0.26839999999999997,0.23582474226804123
62,1,2,0,5,26.71799999999998,19,125,13,23,95,37,40.80899999999997,1.1589999999999994,0.5489999999999999,1.646999999999999,20,7,1,6,185,8,1,6,5,0,20,5,6,L,0.22058918918918916,0.14487499999999998,0.5489999999999999,0.27449999999999997
62,2,3,0,2,15.371999999999987,18,77,32,58,57,34,23.42399999999998,0.488,1.1589999999999994,0.7929999999999997,20,4,4,2,116,4,4,4,4,0,18,4.5,6,L,0.20193103448275862,0.122,0.28974999999999995,0.19824999999999998
